29.1847611014	1126.98510561	0.0
29.4402428219	1127.426756	0.0
29.7207813801	1127.90673646	0.0
30.0299816682	1128.43542299	0.0
30.3232269841	1128.93505678	0.0
30.5902042944	1129.39184388	0.0
30.8522110532	1129.84106263	0.0
31.1826572978	1130.40759096	0.0
31.448137339	1130.86303529	0.0
31.733520562	1131.35326967	0.0
32.0832291205	1131.95495424	0.0
32.3497734625	1132.41430482	0.0
32.6884003226	1132.99816713	0.0
32.9237862176	1133.62658509	0.0
33.2948952271	1134.04345521	0.0
33.6141472404	1134.59387025	0.0
34.0187378486	1135.29162416	0.0
34.298008019	1135.77282533	0.0
34.894863184	1136.80065736	0.0
35.3733292185	1137.62304506	0.0
35.6346855705	1138.07201967	0.0
35.9620781488	1138.63451967	0.0
36.2247391291	1139.08569154	0.0
36.479721124	1139.52306947	0.0
36.7499847962	1139.98669252	0.0
37.0035477237	1140.42162904	0.0
37.4487000064	1141.18591127	0.0
37.8169251045	1141.81835755	0.0
38.071666772	1142.25573549	0.0
38.4203377312	1142.85473451	0.0
38.6821175177	1143.30492982	0.0
39.1028137766	1144.03173646	0.0
39.4365311217	1144.63122377	0.0
39.7661934448	1145.22753725	0.0
40.1749458861	1145.95117006	0.0
40.575779017	1146.65624818	0.0
40.7580338076	1147.30236635	0.0
41.2612038203	1147.86022768	0.0
41.5802918025	1148.42187318	0.0
41.8787842343	1148.97082338	0.0
42.1731224608	1149.5406476	0.0
42.4705429627	1150.10229311	0.0
42.7654839104	1150.64294252	0.0
43.2066383913	1151.44555482	0.0
43.5148659296	1152.00683412	0.0
43.8096352177	1152.54394349	0.0
44.2422905514	1153.33276186	0.0
44.6749001102	1154.12927064	0.0
45.2214127146	1155.17309389	0.0
45.4971390319	1155.68725404	0.0
45.9057808462	1156.44616518	0.0
46.1761208122	1156.94860658	0.0
46.4593086788	1157.47497377	0.0
46.7467041564	1158.00939759	0.0
47.1790543148	1158.81335267	0.0
47.6154785698	1159.62512025	0.0
48.0539932805	1160.4403058	0.0
48.4988709054	1161.26782045	0.0
48.658538873	1161.81127748	0.0
49.1033783518	1162.39172182	0.0
49.399814661	1162.94335756	0.0
49.7130241942	1163.52648744	0.0
50.174472864	1164.38513002	0.0
50.4925079892	1164.97717103	0.0
50.7983360845	1165.54626283	0.0
51.1055450985	1166.11816225	0.0
51.4199410027	1166.70312318	0.0
51.747604425	1167.31262025	0.0
52.2262039733	1168.20190248	0.0
52.713405664	1169.10571108	0.0
52.9584656306	1169.56054506	0.0
53.2179031914	1170.04223451	0.0
53.465763147	1170.50182924	0.0
53.7313385551	1170.9949933	0.0
53.9884262637	1171.47216615	0.0
54.2454491208	1171.94872865	0.0
54.4964829032	1172.41442689	0.0
54.7650757387	1172.91271791	0.0
55.030632073	1173.40551576	0.0
55.3070831852	1173.9189435	0.0
55.5717850285	1174.4102765	0.0
55.8595238273	1174.94445619	0.0
56.1227570131	1175.43298158	0.0
56.4147759035	1175.97460756	0.0
56.6822815495	1176.47118959	0.0
56.9700089052	1177.00561342	0.0
57.2482834416	1177.52245912	0.0
57.5501480643	1178.08276186	0.0
57.8272286016	1178.59704408	0.0
58.1230240423	1179.14587221	0.0
58.5104179929	1179.86535463	0.0
58.9251862114	1180.63574037	0.0
59.3291359498	1181.38586244	0.0
59.7400818422	1182.14880189	0.0
60.1637573793	1182.93591127	0.0
60.5910988411	1183.72997865	0.0
61.250160273	1184.95519838	0.0
61.6833534785	1185.76135072	0.0
62.1425934393	1186.61694154	0.0
62.82282644	1187.87988099	0.0
63.2739563531	1188.72057924	0.0
63.7306290214	1189.54101381	0.0
64.2172012872	1190.39953432	0.0
64.6702957697	1191.21301088	0.0
65.0048828663	1191.81640443	0.0
65.3539352958	1192.44640932	0.0
65.6906433652	1193.0541974	0.0
66.0444336496	1193.69262513	0.0
66.4982681827	1194.51110658	0.0
66.7399445129	1195.36047181	0.0
67.4381256655	1196.20568666	0.0
67.8926697324	1197.02502259	0.0
68.1467438283	1197.48303041	0.0
68.4862137394	1198.09509096	0.0
69.0968094427	1199.19543276	0.0
69.5576859069	1200.02587709	0.0
70.0202942445	1200.85949525	0.0
70.5042038522	1201.73095522	0.0
70.9775543755	1202.58325014	0.0
71.4408569891	1203.41723451	0.0
72.1452179501	1204.68530092	0.0
72.4005814145	1205.14477357	0.0
72.8472290595	1205.94836244	0.0
73.0934143626	1206.39159975	0.0
73.7956467224	1207.65539369	0.0
74.1278229317	1208.25304994	0.0
74.482681329	1208.89159975	0.0
74.7180710384	1210.14831361	0.0
75.407051141	1210.55273256	0.0
75.8661652153	1211.37707338	0.0
76.548027094	1212.60217103	0.0
76.7741852357	1213.2001935	0.0
77.2248154239	1213.81823549	0.0
77.9071274351	1215.04601869	0.0
78.3476028984	1215.83947572	0.0
78.8040543162	1216.66247377	0.0
79.4757004335	1217.87182435	0.0
79.9346542919	1218.69750795	0.0
80.3728256778	1219.48547182	0.0
80.9845963065	1220.58666811	0.0
81.4190674383	1221.36804017	0.0
81.826095635	1222.09960756	0.0
82.0198288509	1223.12048158	0.0
82.6675186709	1223.61242494	0.0
82.9192963206	1224.06493959	0.0
83.2237167916	1224.61193666	0.0
83.7316208442	1225.5250226	0.0
84.1104736869	1226.20849428	0.0
84.4144287659	1226.75634584	0.0
84.832969721	1227.51171694	0.0
85.1270447326	1228.04211244	0.0
85.4811707105	1228.68090639	0.0
85.8404846748	1229.32873353	0.0
86.2596207215	1230.08410463	0.0
86.6782761177	1230.8198224	0.0
87.0655594433	1231.43652162	0.0
87.4809189392	1232.02197084	0.0
87.9204178403	1232.56445131	0.0
88.3878708436	1233.07153139	0.0
88.8610916682	1233.51855287	0.0
89.4363785351	1233.97668275	0.0
89.9218445366	1234.29540834	0.0
90.6494064875	1234.66076479	0.0
91.1267777033	1234.82665834	0.0
91.7473145087	1234.9904767	0.0
92.2874374936	1235.12084779	0.0
92.9926453175	1235.28783998	0.0
93.7193680362	1235.47863588	0.0
94.2118607124	1235.62463197	0.0
94.9690704901	1235.88134584	0.0
95.4874573311	1236.07079897	0.0
96.0111618598	1236.24230775	0.0
96.5247116648	1236.41271791	0.0
97.1920929495	1236.62463197	0.0
97.6947708689	1236.74865541	0.0
98.2075653634	1236.84374818	0.0
98.7842484072	1236.90893373	0.0
99.2853394109	1236.92700014	0.0
99.9338684641	1236.89282045	0.0
100.479690606	1236.80932436	0.0
101.291564997	1236.54846009	0.0
101.793045098	1236.29003725	0.0
102.249809319	1235.97570619	0.0
102.71932226	1235.56323061	0.0
103.033775385	1235.12731752	0.0
103.424346979	1234.80346498	0.0
103.780403193	1234.42748842	0.0
104.177551324	1234.05663881	0.0
104.642852838	1233.66515931	0.0
105.118324336	1233.32165346	0.0
105.562103326	1233.05798158	0.0
106.118621882	1232.77258119	0.0
106.642395074	1232.46740541	0.0
107.072456414	1232.19872865	0.0
107.609413201	1231.86779604	0.0
108.182701165	1231.54260072	0.0
108.668747003	1231.25561342	0.0
109.144584711	1230.98498353	0.0
109.613601739	1230.70886049	0.0
110.134574945	1230.41821107	0.0
110.628242548	1230.14147767	0.0
111.074447688	1229.9144269	0.0
111.559227046	1229.65722475	0.0
112.17433935	1229.30431947	0.0
112.636512811	1229.04443178	0.0
113.127487238	1228.770506	0.0
113.624496514	1228.49157533	0.0
114.119529779	1228.21203432	0.0
114.639961297	1227.91308412	0.0
115.267036492	1227.5607892	0.0
115.80791479	1227.25927553	0.0
116.223960931	1226.94286928	0.0
116.92597204	1226.62866029	0.0
117.510444696	1226.29992494	0.0
117.964599664	1226.0476056	0.0
118.420921381	1225.79015932	0.0
119.027092036	1225.44604311	0.0
119.496719415	1225.18200502	0.0
120.118072565	1224.83447084	0.0
120.578422602	1224.57592592	0.0
121.175605828	1224.21594057	0.0
121.707382256	1223.90087709	0.0
122.185897882	1223.59155092	0.0
122.723251398	1223.2318097	0.0
123.17194372	1222.90820131	0.0
123.594879205	1222.56042299	0.0
124.052406365	1222.15441713	0.0
124.482490594	1221.71386537	0.0
124.845993097	1221.26879701	0.0
125.157112177	1220.80004701	0.0
125.392509515	1220.35778627	0.0
125.636337335	1219.74145326	0.0
125.763053949	1219.25720033	0.0
125.853836114	1218.70239076	0.0
125.935966547	1218.01098451	0.0
126.022308404	1217.40661439	0.0
126.188018854	1216.7059308	0.0
126.365097101	1216.15063295	0.0
126.539817866	1215.65441713	0.0
126.752021844	1215.04199037	0.0
126.938606318	1214.4970685	0.0
127.129516656	1213.80370912	0.0
127.238227899	1213.21032533	0.0
127.292778069	1212.62341127	0.0
127.278274592	1211.85485658	0.0
127.203407342	1211.30285463	0.0
127.01668554	1210.60668764	0.0
126.752571161	1209.99462709	0.0
126.457382258	1209.50500307	0.0
126.012001092	1208.95654115	0.0
125.584434565	1208.50744447	0.0
125.225257929	1208.13769349	0.0
124.876648004	1207.74731264	0.0
124.569129999	1207.35143861	0.0
124.218193109	1206.84924135	0.0
123.95494085	1206.37939272	0.0
123.680923516	1205.79455385	0.0
123.432457024	1205.19799623	0.0
123.213775689	1204.72997866	0.0
122.949676569	1204.21435365	0.0
122.695221001	1203.73083314	0.0
122.462730462	1203.28027162	0.0
122.225166376	1202.80688294	0.0
121.989227349	1202.30822572	0.0
121.692428643	1201.68859682	0.0
121.460243279	1201.21972475	0.0
121.102577264	1200.51074037	0.0
120.831687981	1199.97070131	0.0
120.589050348	1199.47192201	0.0
120.376380975	1199.00109682	0.0
120.160873468	1198.51232729	0.0
119.930625971	1198.00524721	0.0
119.560592706	1197.21325502	0.0
119.363830621	1196.3588849	0.0
118.877540643	1195.75988588	0.0
118.431495721	1194.8218976	0.0
118.11347967	1194.15344057	0.0
117.791671808	1193.47521791	0.0
117.302299554	1192.44262514	0.0
116.985923821	1191.77709779	0.0
116.67382818	1191.12011537	0.0
116.238693293	1190.20300111	0.0
115.956886347	1189.60912904	0.0
115.681587274	1189.03137025	0.0
115.245086725	1188.16198549	0.0
114.946823175	1187.62096986	0.0
114.628265437	1187.09130677	0.0
114.285400447	1186.57494935	0.0
113.917701777	1186.07470521	0.0
113.5454331	1185.59301576	0.0
112.973678644	1184.88635072	0.0
112.574569757	1184.44372377	0.0
112.153617914	1184.02404604	0.0
111.483779963	1183.45007143	0.0
111.014846856	1183.11096009	0.0
110.279899651	1182.67309389	0.0
109.772476252	1182.43261537	0.0
109.244636589	1182.23242006	0.0
108.723884637	1182.08044252	0.0
108.197998102	1181.96862611	0.0
107.678558404	1181.89318666	0.0
107.177543696	1181.85217103	0.0
106.492355402	1181.85046205	0.0
105.820114191	1181.91528139	0.0
105.196517999	1182.03832826	0.0
104.606941277	1182.2191144	0.0
104.025734002	1182.44299135	0.0
103.441291865	1182.71398744	0.0
102.852836663	1183.05505189	0.0
102.2716065	1183.4468976	0.0
